review_id;purchase_date;item_id;item_name;category;sub_category;total_price;promo_code;sales_after_promo
4822;24/12/2022;5;THOME Timbangan Dapur Digital 10kg /QUALITY Kitchen Scale Kue Makanan - Black;Kitchen Equipment;Timbangan Dapur;254250;END_YEAR;239250
4823;17/12/2022;230;Jas Blazer Wanita Kerja Kantor Formal Kuliah Santai Terbaru Korea - Hitam, M;Fashion Wanita;Blazer Wanita;250000;;
4824;03/12/2022;358;Maybelline Instant Age Rewind Eraser + Concealer Make Up - Fair;Make-up;Concealer & Color Corrector;348750;;
4825;18/12/2022;15;W60 Pompa Galon Elektrik - Water Pump Electric - Pompa Air Elektrik;Kitchen Equipment;Pompa Galon;68000;GRATIS_ONGKIR;63000
4826;02/12/2022;431;NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ) [BOTOL];Medicine;Obat Lainnya;18400;GRATIS_ONGKIR;13400
4827;02/12/2022;375;YOU Noutriwear+ Flawless Cushion Foundation - REFILL-N508;Make-up;Foundation;297000;GRATIS_ONGKIR;292000
4828;08/12/2022;127;Deli Penghancur kertas Paper Shredder kapasitas 10 lembar 23 ltr E9952;Electronics;Mesin Penghancur Kertas;1699000;GRATIS_ONGKIR;1694000
4829;01/12/2022;400;VENTOLIN 2.5MG NEBULES 4`S/SALBUTAMOL/ASMA/SESAK NAFAS;Medicine;Obat Lainnya;104000;;
4830;03/12/2022;90;Tissor T1100C Mesin Penghitung Uang - Alat Hitung Uang Money Counter - 1 unit T1100C;Electronics;Mesin Hitung Uang;899900;;
4831;28/12/2022;389;STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU;Medicine;Obat Bayi;478800;CHRISTMAS;463800
4832;04/12/2022;162;Jaket Varsity Dreamer Full Bordir X Urband Absolute - Hitam Polos, S;Fashion Pria;Jaket Pria;95000;;
4833;01/12/2022;309;Luxcrime Glow-Getter Dewy Setting Spray - 150 ml;Make-up;Setting Spray;262240;AWAL_GAJIAN;247240
4834;22/12/2022;99;Money Detector model 318 biru Lampu UV deteksi uang palsu Pengecek - Bohlam;Electronics;Mesin Hitung Uang;128000;;
4835;03/12/2022;161;LIVEHAF - Trucker Canvas Jacket Milo - L;Fashion Pria;Hoodie  Pria;599997;;
4836;05/12/2022;444;KOOLFEVER - Plester Kompres Penurun Demam Dewasa | Kool Fever Adult;Medicine;Obat Sakit Kepala & Demam;15000;END_YEAR;0
4837;20/12/2022;184;House of Smith Jacket - Lasket Black 2 - 2XL;Fashion Pria;Jaket Pria;448000;GRATIS_ONGKIR;443000
4838;10/12/2022;86;Fingerprint ICON 16 Mesin Absensi Sidik Jari SSR Original;Electronics;Mesin Absensi;830000;END_YEAR;815000
4839;26/12/2022;402;PULMICORT 0.25MG RESPULES 5`S/BUDESONIDE/ASMA/SESAK NAFAS;Medicine;Obat Lainnya;145000;;
4840;27/12/2022;295;Blazer Jumbo - Navi;Fashion Wanita;Blazer Wanita;125000;;
4841;24/12/2022;386;SCABIMITE CREAM 30GR;Medicine;Obat Lainnya;146000;GRATIS_ONGKIR;141000
4842;26/12/2022;377;Jelly Gamat Gold G Sea Cucumber 500 ml | 500ml |;Medicine;Obat Herbal;360000;CHRISTMAS;345000
4843;21/12/2022;228;Outer Sweater Cardigan Fashionable Baju Atasan Wanita Import - Arowood, M;Fashion Wanita;Hoodie Wanita;97000;;
4844;10/12/2022;319;Luxcrime Blur & Cover Two Way Cake in Buttercream - Mini size 4.5gr;Make-up;Bedak Wajah;145360;END_YEAR;130360
4845;08/12/2022;79;EROC Android Smart Home Proyektor - Dolby - FHD - 415 ANSI - Model MAX;Electronics;LED Proyektor;2920000;GRATIS_ONGKIR;2915000
4846;09/12/2022;48;Goto Kyla Kitchen Scale Timbangan Bumbu Dapur Kue Digital Charge LED - Battery, White;Kitchen Equipment;Timbangan Dapur;59800;;
4847;04/12/2022;412;obat luka diabetes luka bakar Koreng eksim Myrhax Salep Isi 20 gr;Medicine;Obat Diabetes;50000;END_YEAR;35000
4848;08/12/2022;280;Cute Girl XXL Jaket Zipper Wanita Oversize Jacket Bigsize Korean Style - Mint, XXL;Fashion Wanita;Jacket Wanita;113800;END_YEAR;98800
4849;18/12/2022;175;Moxie Hoodie Washed Crestfallent - hitam, M;Fashion Pria;Hoodie  Pria;578700;;
4850;27/12/2022;172;JAKET PREPP STUDIO HARRINGTON JACKET BLACK - L;Fashion Pria;Jaket Pria;438000;;
4851;28/12/2022;104;plastik laminating f4 100 micron/harga per 10 lembar /pcs;Electronics;Mesin Laminating;10000;CHRISTMAS;-5000
4852;01/12/2022;146;Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M;Electronics;Mesin Jilid;41990;AWAL_GAJIAN;26990
4853;09/12/2022;163;COMFY JACKET PRIA ORIGINAL PREMIUM - JAKET BOOMBER COMFY UNISEX - Hitam, S;Fashion Pria;Jaket Pria;130000;GRATIS_ONGKIR;125000
4854;24/12/2022;272;Jaket Parka Wanita Korea Warna Merah Maroon Size m/l, xl, xxl, xxxl - MARUN, M/L;Fashion Wanita;Jaket Parka Wanita;88500;;
4855;28/12/2022;45;Hi-Cook Water Pump/Pompa Galon Manual Tipe WP-M1;Kitchen Equipment;Pompa Galon;108000;;
4856;31/12/2022;435;AMLODIPINE BESILATE HEXPHARM 5 MG BOX 100 TABLET;Medicine;Obat Sakit Kepala & Demam;24250;END_YEAR;9250
4857;17/12/2022;253;Blazer Wanita / Blazer Big Size / Blazer Eta - Abu-abu;Fashion Wanita;Blazer Wanita;148200;GRATIS_ONGKIR;143200
4858;24/12/2022;83;Pen Laser Pointer 5mw Warna Merah Beam Laser Merah Pointer Pen Pulpen;Electronics;Laser Pointer;18400;GRATIS_ONGKIR;13400
4859;29/12/2022;269;Jaket wanita zipper fleece peach polos sansscollection - peach, M;Fashion Wanita;Jacket Wanita;124800;;
4860;27/12/2022;303;MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble;Make-up;Cushion;337500;;
4861;15/12/2022;166;Rompi Kain Katun Pria - Rompi lapangan - Rompi outdoor Murah - Khaki, L;Fashion Pria;Vest Pria;208500;;
4862;10/12/2022;156;House of Smith Jacket - Ketlar 2 - XL;Fashion Pria;Jaket Pria;185000;GRATIS_ONGKIR;180000
4863;14/12/2022;77;Mesin Hitung & Deteksi Uang Kertas Rupiah CashTek ST-6230;Electronics;Mesin Hitung Uang;5970000;GRATIS_ONGKIR;5965000
4864;23/12/2022;14;Lalulaku Timbangan Buah Digital Scale Double Computing 40kg;Kitchen Equipment;Timbangan Dapur;218000;;
4865;16/12/2022;115;Kartu RFID Mifare Classic IC Card 1K 13.56Mhz NFC Card ISO 14443A NXP;Electronics;Kartu RFID;2700;;
4866;15/12/2022;60;Holder Pengangkat Galon / Alat Angkat Air Galon Double Handle - Hijau;Kitchen Equipment;Pompa Galon;2380;END_YEAR;-12620
4867;09/12/2022;87;Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M;Electronics;Mesin Jilid;41990;;
4868;11/12/2022;378;Kapsul Ekstrak Albumin Ikan Gabus Kutuk Olimex Original BPOM Asli;Medicine;Obat Herbal;145000;;
4869;05/12/2022;187;SANRES SWEATER HOODIE DEWASA CEWEK COWOK HOODIE DISTRO BEAR - Putih, L;Fashion Pria;Hoodie  Pria;195000;END_YEAR;180000
4870;08/12/2022;130;Labeller / Alat Label Harga Joyko MX-5500M / 8 Digits;Electronics;Mesin Jilid;158100;GRATIS_ONGKIR;153100
4871;20/12/2022;329;MOP - Anti Cakey Lock and Smooth Gripping Primer;Make-up;Face Primer;537000;GRATIS_ONGKIR;532000
4872;30/12/2022;202;Jaket pria kantor formal casual TRENDY - Abu-abu, S;Fashion Pria;Jaket Pria;390000;;
4873;02/12/2022;189;SWEATER POLOS PRIA CREWNECK COWOK OUTWEAR FLECEE TEBAL DISTRO POLOS - BEIGE, L;Fashion Pria;Sweater Pria;60000;END_YEAR;45000
4874;04/12/2022;243;POCKET LONG COAT BLAZER KOREA/CARDIGAN WANITA SCUBA PREMIUM/NIKITA - Hitam, KANTONG DEPAN;Fashion Wanita;Coat Wanita;99999;END_YEAR;84999
4875;30/12/2022;338;PINKFLASH OhMyBreath Liquid Concealer Tahan Air Tahan Lama PFF04 - 1;Make-up;Concealer & Color Corrector;45800;CHRISTMAS;30800
4876;23/12/2022;340;MAKE OVER POWERSTAY Color Correcting Primer 25 ml - Makeup Primer - Green;Make-up;Face Primer;152000;END_YEAR;137000
4877;12/12/2022;97;BASEUS LASER POINTER ORANGE DOT WIRELESS PRESENTER PRESENTASI;Electronics;Laser Pointer;477000;;
4878;04/12/2022;72;Pompa Galon Air Elektrik B14 Water Dispenser Electric Pump Automatic;Kitchen Equipment;Pompa Galon;330000;GRATIS_ONGKIR;325000
4879;08/12/2022;136;Alat Label Harga / Price Label Origin 5500;Electronics;Mesin Jilid;93300;;
4880;30/12/2022;424;AMLODIPINE BESILATE KIMIA FARMA 10 MG BOX 50 TABLET;Medicine;Obat Sakit Kepala & Demam;36375;;
4881;11/12/2022;270;OPI Top Coat - NTT30;Fashion Wanita;Coat Wanita;220000;;
4882;01/12/2022;407;CANDESARTAN OGB DEXA MEDICA 8 MG BOX 30 TABLET;Medicine;Obat Alergi;26270;GRATIS_ONGKIR;21270
4883;22/12/2022;144;Deli Laser Pointer Pen Pointer Presentasi 650 NM 3933;Electronics;Laser Pointer;144000;END_YEAR;129000
4884;10/12/2022;226;Lumino Jaket Hoodie wanita - Jaket Parasut Hoodie Wanita - Mustard, M;Fashion Wanita;Jacket Wanita;138000;;
4886;05/12/2022;130;Labeller / Alat Label Harga Joyko MX-5500M / 8 Digits;Electronics;Mesin Jilid;105400;END_YEAR;90400
4887;17/12/2022;382;AMLODIPINE 10 MG STRIP 10 TABLET;Medicine;Obat Lainnya;9748;GRATIS_ONGKIR;4748
4888;06/12/2022;260;CARDIGAN OVERSIZE Wanita Polos Jumbo KEIKO Outer Kardigan - MOCCA;Fashion Wanita;Cardigan Wanita;100000;END_YEAR;85000
4889;14/12/2022;183;Jaket Eiger parasut SPECIAL TERBARU 1SET BONUS TOPI&STICKER - army, S;Fashion Pria;Jaket Pria;415500;END_YEAR;400500
4890;26/12/2022;52;Sanken Dispenser Galon Bawah HWD 520 IC HWD-520IC;Kitchen Equipment;Dispenser Air;2830000;;
4891;10/12/2022;297;Jaket Wanita Motif Polka Import - Hitam;Fashion Wanita;Jacket Wanita;310000;;
4892;12/12/2022;210;Jaket Puffer X Urband Dreamer Cyborg - Marun, M;Fashion Pria;Jaket Pria;250200;HARBOLNAS;220200
4893;25/12/2022;274;Blazer Basic Wanita Korean Style Bahan Moscrepe L XL - Hitam, L;Fashion Wanita;Blazer Wanita;57500;;
4894;26/12/2022;61;Pompa sirup monin 8 ml, syrup pump, pompa syrup, pompa botol sirup - Hitam;Kitchen Equipment;Pompa Galon;19800;CHRISTMAS;4800
4895;19/12/2022;150;Kain Layar Proyektor Tempel Dinding Anti-light Ambient Screen Silver - 60;Electronics;Layar Proyektor;99000;;
4896;08/12/2022;268;CARDIGAN BRUKAT || OUTER BRUKAT LENGAN BALON - Coksu;Fashion Wanita;Cardigan Wanita;39900;GRATIS_ONGKIR;34900
4897;12/12/2022;261;ECINOS: Oversized Blazer Set - Beige, Blazer only;Fashion Wanita;Blazer Wanita;398000;;
4898;20/12/2022;429;ALLOPURINOL HEXPHARM 100 MG BOX 100 TABLET;Medicine;Obat Otot, Tulang & Sendi;54561;END_YEAR;39561
4899;28/12/2022;113;Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper;Electronics;Mesin Laminating;185000;CHRISTMAS;170000
4900;23/12/2022;264;Jaket Bomber Bolak Balik Premium - ElviraBercak;Fashion Wanita;Jacket Wanita;716000;GRATIS_ONGKIR;711000
4901;18/12/2022;203;Vest Rompi Jas Pria Formal Kerja Kantor Premium High Quality - Hitam, XXL;Fashion Pria;Vest Pria;507000;;
4902;05/12/2022;92;MESIN ABSENSI / MESIN ABSEN / SIDIK JARI / FINGER PRINT A3 - Mesin Absen;Electronics;Mesin Absensi;400000;GRATIS_ONGKIR;395000
4903;01/12/2022;401;PARIET 20MG 1 STRIP 14 TABLET/RABEPRAZOL/ MAAG/ ASAM LAMBUNG;Medicine;Obat Alergi;278500;GRATIS_ONGKIR;273500
4904;22/12/2022;80;PANDA PRJ-335 CASH DRAWER/LACI KASIR RJ11 TO POS PRINTER THERMAL;Electronics;Mesin Kasir;1125000;GRATIS_ONGKIR;1120000
4905;16/12/2022;87;Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M;Electronics;Mesin Jilid;41990;GRATIS_ONGKIR;36990
4906;01/12/2022;298;Atasan Wanita Bahan Rajut Cardigan Import - CardiGCBiru;Fashion Wanita;Cardigan Wanita;142000;;
4907;06/12/2022;130;Labeller / Alat Label Harga Joyko MX-5500M / 8 Digits;Electronics;Mesin Jilid;158100;GRATIS_ONGKIR;153100
4908;15/12/2022;105;Kartu Nama 2 Sisi Dengan Laminating - GLOSSY, PTG LANCIP;Electronics;Mesin Jilid;59999;GRATIS_ONGKIR;54999
4909;04/12/2022;260;CARDIGAN OVERSIZE Wanita Polos Jumbo KEIKO Outer Kardigan - MOCCA;Fashion Wanita;Cardigan Wanita;100000;GRATIS_ONGKIR;95000
4910;23/12/2022;227;CHESS OUTER CARDIGAN MSMO - Putih;Fashion Wanita;Cardigan Wanita;210000;;
4911;31/12/2022;367;SOMETHINC HOOMAN Breathable UV Cushion Cover SPF 35 PA++++ - HOO EclairRefil;Make-up;Foundation;197500;END_YEAR;182500
4912;24/12/2022;163;COMFY JACKET PRIA ORIGINAL PREMIUM - JAKET BOOMBER COMFY UNISEX - Hitam, S;Fashion Pria;Jaket Pria;65000;;
4913;22/12/2022;203;Vest Rompi Jas Pria Formal Kerja Kantor Premium High Quality - Hitam, XXL;Fashion Pria;Vest Pria;169000;GRATIS_ONGKIR;164000
4914;21/12/2022;337;BNB barenbliss Korean Bloomatte True Beauty Inside Cushion - 01 Light Petal;Make-up;Cushion;135100;END_YEAR;120100
4915;11/12/2022;159;rompi outdoor/rompi pria/rompi parasut/best pria/rompi lapangan/rompi - hijau army, S;Fashion Pria;Vest Pria;80000;END_YEAR;65000
4916;15/12/2022;266;DUMA - RAMI CARDI TOSCA - Size 1;Fashion Wanita;Cardigan Wanita;650000;;
4917;10/12/2022;20;ErJu Timbangan Dapur Mini Digital Platform Scale 1kg 0.1g;Kitchen Equipment;Timbangan Dapur;165000;GRATIS_ONGKIR;160000
4918;09/12/2022;353;ESQA Primer Serum - Gleam;Make-up;Face Primer;310500;GRATIS_ONGKIR;305500
4919;11/12/2022;388;BENOSON N KRIM 15 GRAM;Medicine;Obat Kulit;122052;END_YEAR;107052
4920;10/12/2022;205;Hooligans Harrington Jacket Harry 21.1 Black - S;Fashion Pria;Jaket Pria;615000;GRATIS_ONGKIR;610000
4921;30/12/2022;186;sweater crewneck H&M basic polos original pria dan wanita full lebel - Hitam, M;Fashion Pria;Sweater Pria;60500;;
4922;07/12/2022;1;mesin ro 500gpd 12step alkaline+uv ultraviolet;Kitchen Equipment;Water Purifier;5700000;;
4923;02/12/2022;6;MIISOO Pompa Galon elektrik Portable Water Electric Pump - POMPA MIISOO;Kitchen Equipment;Pompa Galon;74700;;
4924;27/12/2022;277;CLOUWNY - Denis Jacket Premium Canvas Twill Jaket Unisex Casual - Brick, XXL;Fashion Wanita;Jacket Wanita;567000;;
4925;30/12/2022;423;ATORVASTATIN OGB DEXA MEDICA 20 MG BOX 30 TABLET;Medicine;Obat Alergi;55774;CHRISTMAS;40774
4926;16/12/2022;370;Raecca Instant Blurring Effect Powder - Amazing;Make-up;Bedak Wajah;207000;END_YEAR;192000
4927;29/12/2022;425;VALENOR 2 TAB 1X2`S;Medicine;Obat Lainnya;18455;CHRISTMAS;3455
4928;31/12/2022;39;COVER TAPLAK KULKAS ANTI AIR - ALAS SARUNG WATERPROOF REFRIGERATOR - Cemara;Kitchen Equipment;Sarung Kulkas;8950;END_YEAR;-6050
4929;24/12/2022;171;rompi terbaru , rompi anti angin , rompi motor , rompi original - S, Hitam;Fashion Pria;Vest Pria;300000;;
4930;14/12/2022;226;Lumino Jaket Hoodie wanita - Jaket Parasut Hoodie Wanita - Mustard, M;Fashion Wanita;Jacket Wanita;92000;GRATIS_ONGKIR;87000
4931;06/12/2022;420;VALENOR 2 TAB 1X2`S/LEVONOGERSTROL/KONTRASEPSI DARURAT/KB;Medicine;Obat Lainnya;36910;GRATIS_ONGKIR;31910
4932;15/12/2022;171;rompi terbaru , rompi anti angin , rompi motor , rompi original - S, Hitam;Fashion Pria;Vest Pria;450000;END_YEAR;435000
4933;04/12/2022;195;JAKET OUTDOOR PRIA JAKET MOTOR ANTI AIR JAKET MILITER FASHION PRIA - hijau army, M;Fashion Pria;Jaket Pria;119000;END_YEAR;104000
4934;07/12/2022;163;COMFY JACKET PRIA ORIGINAL PREMIUM - JAKET BOOMBER COMFY UNISEX - Hitam, S;Fashion Pria;Jaket Pria;195000;;
4935;07/12/2022;397;HISAMITSU - Bye Bye Fever Plester Kompres Demam BAYI | Byebye Fever;Medicine;Obat Sakit Kepala & Demam;7000;;
4936;14/12/2022;146;Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M;Electronics;Mesin Jilid;41990;GRATIS_ONGKIR;36990
4937;20/12/2022;122;Laser Pointer Pen Wireless Presenter voice control 50m page turning - battery;Electronics;Laser Pointer;256000;END_YEAR;241000
4938;21/12/2022;65;MIYAKO Pompa Galon Air Rechargeable AWD-200 - Hitam;Kitchen Equipment;Pompa Galon;59900;;
4939;28/12/2022;162;Jaket Varsity Dreamer Full Bordir X Urband Absolute - Hitam Polos, S;Fashion Pria;Jaket Pria;190000;CHRISTMAS;175000
4940;12/12/2022;69;Timbangan Digital Benz BZ 030 30kg - 40kg / Barang Buah Sayur Laundry;Kitchen Equipment;Timbangan Dapur;899997;HARBOLNAS;869997
4941;16/12/2022;75;sedimen filter 10 inch / cartridge filter / spoon filter KOLON - 10 Micron;Kitchen Equipment;Water Purifier;11600;;
4942;15/12/2022;144;Deli Laser Pointer Pen Pointer Presentasi 650 NM 3933;Electronics;Laser Pointer;96000;GRATIS_ONGKIR;91000
4943;07/12/2022;147;GREEN LASER POINTER / LASER POINTER HIJAU 303;Electronics;Laser Pointer;110000;;
4944;13/12/2022;361;Wardah Colorfit Cream Blush 3 g - Blush on - 01 Sand Coral;Make-up;Blush On;85320;GRATIS_ONGKIR;80320
4945;01/12/2022;61;Pompa sirup monin 8 ml, syrup pump, pompa syrup, pompa botol sirup - Hitam;Kitchen Equipment;Pompa Galon;19800;GRATIS_ONGKIR;14800
4946;26/12/2022;187;SANRES SWEATER HOODIE DEWASA CEWEK COWOK HOODIE DISTRO BEAR - Putih, L;Fashion Pria;Hoodie  Pria;65000;;
4947;25/12/2022;333;PIXY Make it Glow Skin Primer 101 Beige;Make-up;Face Primer;58000;CHRISTMAS;43000
4948;20/12/2022;29;alat pembuka kaleng / can opener / alat pembuka botol / bukaan kaleng;Kitchen Equipment;Alat Pembuka Kaleng;35000;GRATIS_ONGKIR;30000
4949;26/12/2022;30;Timbangan Kopi Dapur Mini Digital Scale 3000g 0.1g;Kitchen Equipment;Timbangan Dapur;57000;CHRISTMAS;42000
4950;08/12/2022;19;Sanken Dispenser Galon Bawah Low Watt HWD-C535IC HWD 535IC;Kitchen Equipment;Dispenser Air;2878000;END_YEAR;2863000
4951;20/12/2022;232;jaket shopeefood - M;Fashion Wanita;Jacket Wanita;195000;END_YEAR;180000
4952;02/12/2022;402;PULMICORT 0.25MG RESPULES 5`S/BUDESONIDE/ASMA/SESAK NAFAS;Medicine;Obat Lainnya;217500;GRATIS_ONGKIR;212500
4953;06/12/2022;250;Sweater Hoodie XXL AE Oversize Hodie Wanita Jumbo Oversized Terbaru - Burgundy, XXL;Fashion Wanita;Hoodie Wanita;113800;;
4954;04/12/2022;182;Aerostreet Crewneck Polos Gelap Sweater Sweatshirt NAAAA - Navy, L;Fashion Pria;Sweater Pria;119900;GRATIS_ONGKIR;114900
4955;01/12/2022;234;ALEXA BLAZER MSMO - soft mint(roma);Fashion Wanita;Blazer Wanita;139000;GRATIS_ONGKIR;134000
4956;17/12/2022;417;mGanik Multigrain Obat Penurun Gula Darah Kencing Manis ORIGINAL - Multigrain;Medicine;Obat Diabetes;275000;GRATIS_ONGKIR;270000
4957;20/12/2022;111;Paket komputer Kasir full set;Electronics;Mesin Kasir;3550000;;
4958;18/12/2022;259;CARDIGAN WANITA RAJUT OVERSIZE OUTWEAR - CARDIGAN KNIT - MAROON;Fashion Wanita;Cardigan Wanita;187200;END_YEAR;172200
4959;10/12/2022;440;Sanmol 120 mg/5 ml Sirup 60 ml (Demam, Nyeri);Medicine;Obat Sakit Kepala & Demam;31400;GRATIS_ONGKIR;26400
4960;17/12/2022;297;Jaket Wanita Motif Polka Import - Hitam;Fashion Wanita;Jacket Wanita;465000;END_YEAR;450000
4961;06/12/2022;120;Kartu Proximity RFID EM Card 125KHz;Electronics;Kartu RFID;5070;END_YEAR;-9930
4962;21/12/2022;394;ZESTMAG Madu Herbal Obat Maag, GERD Asam Lambung, Madu Magh Pencernaan;Medicine;Obat Pencernaan & Penyakit Lainnya;290000;END_YEAR;275000
4963;06/12/2022;307;STUDIO TROPIK DreamSetter Glowy Make-up Setting Spray - 130 ml;Make-up;Setting Spray;472500;END_YEAR;457500
4964;16/12/2022;309;Luxcrime Glow-Getter Dewy Setting Spray - 150 ml;Make-up;Setting Spray;262240;;
4965;12/12/2022;339;O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream;Make-up;Face Primer;159000;;
4966;19/12/2022;271;KOTAK CARDIE RAJUT Outerwear Cardigan Rajut Helen Premium OOTD Remaja - Hitam, all size;Fashion Wanita;Cardigan Wanita;88000;END_YEAR;73000
4967;17/12/2022;230;Jas Blazer Wanita Kerja Kantor Formal Kuliah Santai Terbaru Korea - Hitam, M;Fashion Wanita;Blazer Wanita;375000;GRATIS_ONGKIR;370000
4968;23/12/2022;198;jaket rompi motor parasut - hitam, M - Hitam, M;Fashion Pria;Vest Pria;39500;;
4969;21/12/2022;357;STUDIO TROPIK BB Size DreamSetter Pollution Protection Make-up Setting;Make-up;Setting Spray;177000;GRATIS_ONGKIR;172000
4970;13/12/2022;88;Alat Laminating JOYKO LM 01 size A4 & F4 Mesin Laminator Ekonomis Watt;Electronics;Mesin Laminating;269000;;
4971;30/12/2022;47;Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum;Kitchen Equipment;Pompa Galon;44000;;
4972;22/12/2022;4;Timbangan Kopi 3Kg / 0.1Gr Digital Timer V60 Drip Coffee Scale Premium;Kitchen Equipment;Timbangan Dapur;447000;END_YEAR;432000
4973;15/12/2022;117;Mouse Wireless Pointer Untuk Presentasi Terlarisss !!!;Electronics;Laser Pointer;95800;GRATIS_ONGKIR;90800
4974;03/12/2022;187;SANRES SWEATER HOODIE DEWASA CEWEK COWOK HOODIE DISTRO BEAR - Putih, L;Fashion Pria;Hoodie  Pria;65000;GRATIS_ONGKIR;60000
4975;02/12/2022;307;STUDIO TROPIK DreamSetter Glowy Make-up Setting Spray - 130 ml;Make-up;Setting Spray;472500;;
4976;26/12/2022;231;DUMA - RAMI CARDI GREEN - Size 1;Fashion Wanita;Cardigan Wanita;1300000;CHRISTMAS;1285000
4977;31/12/2022;207;Jaket Rompi Vest Parasut - Rompi Bikers - Rompi Motor - Rompi Tebal - Green Army, L;Fashion Pria;Vest Pria;130000;END_YEAR;115000
4978;13/12/2022;415;TERMURAH JELLY JELY JELI GAMAT GOLD G GOLJI 320ML ORIGINAL 100%;Medicine;Obat Herbal;85000;END_YEAR;70000
4979;15/12/2022;236;Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S;Fashion Wanita;Blazer Wanita;130000;GRATIS_ONGKIR;125000
4980;30/12/2022;189;SWEATER POLOS PRIA CREWNECK COWOK OUTWEAR FLECEE TEBAL DISTRO POLOS - BEIGE, L;Fashion Pria;Sweater Pria;180000;CHRISTMAS;165000
4981;06/12/2022;167;MSMO Bram Cardigan Pria / Outer Cowo - BW, M;Fashion Pria;Jaket Pria;318000;;
4982;20/12/2022;379;LIANHUA QINGWEN JIAONANG LIAN HUA QING WEN OBAT CAPSULES ORI - LH10;Medicine;Obat Sakit Kepala & Demam;20000;GRATIS_ONGKIR;15000
4983;22/12/2022;1;mesin ro 500gpd 12step alkaline+uv ultraviolet;Kitchen Equipment;Water Purifier;8550000;GRATIS_ONGKIR;8545000
4984;20/12/2022;293;BAJU LEHER TINGGI POLOS LENGAN TANGAN PANJANG TURTLENECK WANITA CEWEK - Kuning Kubus, S;Fashion Wanita;Sweater Wanita;42000;END_YEAR;27000
4985;11/12/2022;53;Regulator Winn Gas W-900 M Double Lock (Dengan Meteran);Kitchen Equipment;Regulator & Penghemat Gas;97500;END_YEAR;82500
4986;11/12/2022;269;Jaket wanita zipper fleece peach polos sansscollection - peach, M;Fashion Wanita;Jacket Wanita;187200;END_YEAR;172200
4987;12/12/2022;345;Mireya The Art Flawless Setting Spray;Make-up;Setting Spray;91800;HARBOLNAS;61800
4988;30/12/2022;390;Sido Muncul Herbal Sari Temulawak - Hati Sehat Antioksidan Hepatitis;Medicine;Obat Herbal;65873;CHRISTMAS;50873
4989;23/12/2022;296;Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S;Fashion Wanita;Blazer Wanita;195000;END_YEAR;180000
4990;25/12/2022;187;SANRES SWEATER HOODIE DEWASA CEWEK COWOK HOODIE DISTRO BEAR - Putih, L;Fashion Pria;Hoodie  Pria;195000;;
4991;12/12/2022;105;Kartu Nama 2 Sisi Dengan Laminating - GLOSSY, PTG LANCIP;Electronics;Mesin Jilid;119998;HARBOLNAS;89998
4992;28/12/2022;3;Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr;Kitchen Equipment;Timbangan Dapur;330000;CHRISTMAS;315000
4993;09/12/2022;60;Holder Pengangkat Galon / Alat Angkat Air Galon Double Handle - Hijau;Kitchen Equipment;Pompa Galon;2380;GRATIS_ONGKIR;-2620
